Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2011,2011,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2012,2012,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2013,2013,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2014,2014,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2015,2015,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2022,2022,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2023,2023,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2010,2010,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2011,2011,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2012,2012,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2013,2013,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2014,2014,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2017,2017,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2018,2018,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2019,2019,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2020,2020,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2021,2021,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2775,Aquatic Plants,2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2010,2010,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2010,2010,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2010,2010,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2011,2011,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2011,2011,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2011,2011,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2012,2012,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2012,2012,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2012,2012,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2013,2013,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2013,2013,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2013,2013,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2014,2014,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2014,2014,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2014,2014,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2015,2015,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2015,2015,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2015,2015,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2016,2016,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2016,2016,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2017,2017,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2017,2017,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2017,2017,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2018,2018,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2018,2018,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2018,2018,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2019,2019,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2019,2019,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2019,2019,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2020,2020,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2020,2020,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2020,2020,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2021,2021,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2021,2021,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2021,2021,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2022,2022,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2022,2022,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2680,Infant food,2023,2023,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2680,Infant food,2023,2023,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2680,Infant food,2023,2023,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2010,2010,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2011,2011,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2012,2012,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2013,2013,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2014,2014,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2016,2016,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2017,2017,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2017,2017,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2018,2018,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2018,2018,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2019,2019,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2019,2019,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2020,2020,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2021,2021,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2899,Miscellaneous,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2899,Miscellaneous,2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2899,Miscellaneous,2023,2023,g/cap/d,0,E,Estimated value,
